key,value,definition
old_railway_operator,ACL,antic operador ferroviari	=	LCA
old_railway_operator,NYC,antic operador ferroviari	=	Nova York
old_railway_operator,NYH&H,antic operador ferroviari	=	NYH&H
old_railway_operator,NYNH&H,antic operador ferroviari	=	NYNH&H
old_railway_operator,SAL,antic operador ferroviari	=	SAL
old_railway_operator,SP,antic operador ferroviari	=	SP
old_railway_operator,SP&S,antic operador ferroviari	=	SP&S
old_railway_operator,PRR,antic_operador_ferroviari	=	RRP
age,young,anys	=	jove
age,mature,anys	=	madur
age,semi-mature,anys	=	semi-madur
enforcement,maxspeed,aplicació	=	màxima velocitat
motorcycle_friendly,customary,apte per a motocicletes	=	acostumat
aquaculture,shrimp,aqüicultura	=	gambeta
ref,*,àrbitre	=	*
ref,SS676,àrbitre	=	SS676
tree_form,natural,arbre_forma	=	natural
trees,almond_trees,arbres	=	ametllers
trees,cashew_trees,arbres	=	anacards
trees,cacao_trees,arbres	=	arbres de cacau
trees,durian_trees,arbres	=	arbres de durià
trees,rubber_trees,arbres	=	Arbres de goma
trees,apple_trees,arbres	=	Arbres de poma
trees,avocado_trees,arbres	=	arbres_d'alvocat
trees,mango_trees,arbres	=	arbres_de_mango
trees,papaya_trees,arbres	=	arbres_de_papaya
trees,hazel_plants,arbres	=	avellana_plantes
trees,blueberry_plants,arbres	=	blueberry_plants
trees,coffea_plants,arbres	=	cafe_plantes
trees,cherry_trees,arbres	=	cirerers
trees,hop_plants,arbres	=	llúpol_plantes
trees,macadamia_trees,arbres	=	macadamia_trees
trees,olive_trees,arbres	=	Oliveres
trees,date_palms,arbres	=	palmeres datileres
trees,coconut_palms,arbres	=	palmeres_de_coco
trees,oil_palms,arbres	=	palmes_d'oli
trees,pitaya_plants,arbres	=	pitaya_plantes
trees,banana_plants,arbres	=	plantes_de_banano
trees,nopal_plants,arbres	=	plantes_de_nopal
trees,pineapple_plants,arbres	=	plantes_de_pina
trees,tea_plants,arbres	=	plantes_de_te
trees,orange_trees,arbres	=	tarongers
trees,tequila_agave,arbres	=	tequila_agave
area,no,àrea	=	no
protected_area,recreation,àrea protegida	=	recreació
protected_area,nature_reserve,àrea protegida	=	reserva natural
land_area,administrative,àrea terrestre	=	administratiu
razed:railway,rail,arrasat: ferrocarril	=	carril
fixme,*,arreglar-me	=	*
craft,piano_tuner,artesania	=	afinador de piano
craft,insulation,artesania	=	aïllament
craft,rigger,artesania	=	aparellador
craft,beekeeper,artesania	=	apicultor
craft,handicraft,artesania	=	artesania
craft,scaffolder,artesania	=	bastida
craft,print_shop,artesania	=	botiga d'impressió
craft,embroiderer,artesania	=	brodadora
craft,glassblower,artesania	=	bufador de vidre
craft,carpet_layer,artesania	=	capa de catifa
craft,parquet_layer,artesania	=	capa de parquet
craft,pottery,artesania	=	ceràmica
craft,brewery,artesania	=	cerveseria
craft,basket_maker,artesania	=	cistella de mercat
craft,hvac,artesania	=	climatització
craft,confectionery,artesania	=	confiteria
craft,metal_construction,artesania	=	construcció de metall
craft,door_construction,artesania	=	construcció de portes
craft,builder,artesania	=	constructor
craft,organ_builder,artesania	=	constructor d'òrgans
craft,stand_builder,artesania	=	constructor de llocs
craft,boatbuilder,artesania	=	constructor de pots
craft,cooper,artesania	=	coure
craft,leather,artesania	=	cuir
craft,sewing,artesania	=	de cosir
craft,interior_decorator,artesania	=	decorador d'interiors
craft,distillery,artesania	=	destil·leria
craft,cabinet_maker,artesania	=	ebenista
craft,electrican,artesania	=	electricista
craft,electrician,artesania	=	electricista
craft,information_electronics,artesania	=	electrònica d'informació
craft,paperhanger,artesania	=	empaperador
craft,bookbinder,artesania	=	enquadernador
craft,sweep,artesania	=	escombrar
craft,sculptor,artesania	=	escultor
craft,chimney_sweeper,artesania	=	escura-xemeneies
craft,toolmaker,artesania	=	fabricant d'eines
craft,signmaker,artesania	=	fabricant de la mostra
craft,blacksmith,artesania	=	ferrer
craft,window_construction,artesania	=	finestra_construccion
craft,bakery,artesania	=	fleca
craft,cheese,artesania	=	formatge
craft,photographer,artesania	=	fotògraf
craft,carpenter,artesania	=	fuster
craft,joiner,artesania	=	fuster
craft,engraver,artesania	=	gravador
craft,printmaker,artesania	=	gravador
craft,plasterer,artesania	=	guixer
craft,printer,artesania	=	impressora
craft,musical_instrument,artesania	=	instrument musical
craft,gardener,artesania	=	jardiner
craft,jeweller,artesania	=	joier
craft,photographic_laboratory,artesania	=	laboratori_fotografico
craft,lacquerer,artesania	=	lacador
craft,winery,artesania	=	lagar
craft,plumber,artesania	=	lampista
craft,lapidary,artesania	=	lapidari
craft,paver,artesania	=	llamborda
craft,tinsmith,artesania	=	llauner
craft,luthier,artesania	=	luthier
craft,mint,artesania	=	menta
craft,dressmaker,artesania	=	modista
craft,grinding_mill,artesania	=	molí_de_mòlta
craft,agricultural_engines,artesania	=	motors_agrícoles
craft,stove_fitter,artesania	=	muntador d'estufes
craft,cleaning,artesania	=	neteja
craft,carpet_cleaner,artesania	=	netejador de catifa
craft,floorer,artesania	=	netejador de pis
craft,optician,artesania	=	òptic
craft,goldsmith,artesania	=	orfebre
craft,stonemason,artesania	=	paleta
craft,water_well_drilling,artesania	=	perforació de pous daigua
craft,painter,artesania	=	pintor
craft,car_painter,artesania	=	pintor de cotxes
craft,sun_protection,artesania	=	protecció solar
craft,caterer,artesania	=	proveïdor
craft,clockmaker,artesania	=	rellotger
craft,watchmaker,artesania	=	rellotger
craft,bag_repair,artesania	=	reparació de bosses
craft,car_repair,artesania	=	reparació de cotxes
craft,electronics_repair,artesania	=	reparació_electrònica
craft,restoration,artesania	=	restauracio
craft,shoemaker,artesania	=	sabater
craft,tailor,artesania	=	Sastre
craft,sawmill,artesania	=	serradora
craft,locksmith,artesania	=	serraller
craft,tiler,artesania	=	solador
craft,welder,artesania	=	soldador
craft,saddler,artesania	=	talabarter
craft,key_cutter,artesania	=	tallador_de_claus
craft,atelier,artesania	=	taller
craft,upholsterer,artesania	=	tapisser
craft,dental_technician,artesania	=	tècnic dental
craft,weaver,artesania	=	teixidor
craft,roofer,artesania	=	teulador
craft,turner,artesania	=	torner
craft,interior_work,artesania	=	treball interior
craft,oil_mill,artesania	=	trull
craft,sailmaker,artesania	=	veler
craft,glaziery,artesania	=	vidre
man_made,windpump,artificial	=	aerobomba
man_made,water_tap,artificial	=	aixeta d'aigua
man_made,antenna,artificial	=	antena
man_made,satellite_dish,artificial	=	antena parabòlica
man_made,mussel_raft,artificial	=	balsa_de_musclos
man_made,flagpole,artificial	=	banya de bandera
man_made,pumping_station,artificial	=	benzinera
man_made,handpump,artificial	=	bomba de mà
man_made,bunker_silo,artificial	=	búnquer_silo
man_made,telephone_box,artificial	=	cabina telefònica
man_made,waterway,artificial	=	camí aquàtic
man_made,bioswale,artificial	=	canal biològic
man_made,water_canal,artificial	=	canal_d'aigua
man_made,snow_cannon,artificial	=	canó_de_neu
man_made,pipeline,artificial	=	canonada
man_made,street_cabinet,artificial	=	carrer_gabinet
man_made,dovecote,artificial	=	colomar
man_made,column,artificial	=	columna
man_made,basin,artificial	=	conca
man_made,cross,artificial	=	creu
man_made,dyke,artificial	=	dic
man_made,water_tank,artificial	=	dipòsit d'aigua
man_made,dolphin,artificial	=	dofí
man_made,ventilation_shaft,artificial	=	ducte de ventilació
man_made,reservoir_covered,artificial	=	embassament_cobert
man_made,adit,artificial	=	entrada
man_made,cellar_entrance,artificial	=	entrada_celler
man_made,clearcut,artificial	=	és clar
man_made,breakwater,artificial	=	escullera
man_made,groyne,artificial	=	escullera
man_made,monitoring_station,artificial	=	estació_de_monitoreig
man_made,stele,artificial	=	estela
man_made,excavation,artificial	=	excavació
man_made,beacon,artificial	=	Far
man_made,lighthouse,artificial	=	far
man_made,beam,artificial	=	fes
man_made,cairn,artificial	=	fita
man_made,flare,artificial	=	flamarada
man_made,manhole,artificial	=	forat dhome
man_made,kiln,artificial	=	forn
man_made,gasometer,artificial	=	gasòmetre
man_made,geoglyph,artificial	=	geoglif
man_made,crane,artificial	=	grua
man_made,insect_hotel,artificial	=	insecte_hotel
man_made,cutline,artificial	=	línia de tall
man_made,lamp,artificial	=	llum
man_made,maypole,artificial	=	maig
man_made,MDF,artificial	=	MDF
man_made,mine,artificial	=	meva
man_made,windmill,artificial	=	molí
man_made,watermill,artificial	=	molí d'aigua
man_made,pier,artificial	=	moll
man_made,quay,artificial	=	moll
man_made,mound,artificial	=	monticle
man_made,heap,artificial	=	munt
man_made,obelisk,artificial	=	obelisc
man_made,works,artificial	=	obres
man_made,observatory,artificial	=	observatori
man_made,mast,artificial	=	pal
man_made,utility_pole,artificial	=	pal d'electricitat
man_made,canopy,artificial	=	pavelló
man_made,reinforced_slope,artificial	=	pendent_reforçada
man_made,wastewater_plant,artificial	=	planta_d'aigües_residuals
man_made,planter,artificial	=	plantador
man_made,offshore_platform,artificial	=	plataforma marina
man_made,pumping_rig,artificial	=	plataforma_de_bombeig
man_made,pole,artificial	=	pol
man_made,bridge,artificial	=	pont
man_made,gantry,artificial	=	portal
man_made,borehole,artificial	=	pou
man_made,water_well,artificial	=	Pou
man_made,mineshaft,artificial	=	pou de mina
man_made,oil_well,artificial	=	pou de petroli
man_made,gas_well,artificial	=	pou_de_gas
man_made,petroleum_well,artificial	=	pou_de_petroli
man_made,avalanche_protection,artificial	=	protecció_allau
man_made,water_works,artificial	=	proveïment
man_made,advertising,artificial	=	publicitat
man_made,survey_point,artificial	=	punt_enquesta
man_made,chiller,artificial	=	refredador
man_made,cooling,artificial	=	refredament
man_made,reservoir,artificial	=	reservori
man_made,silo,artificial	=	sitja
man_made,spoil_heap,artificial	=	spoil_heap
man_made,tank,artificial	=	tanc
man_made,storage_tank,artificial	=	tanc d'emmagatzematge
man_made,snow_fence,artificial	=	tanca per a neus
man_made,tar_kiln,artificial	=	tar_kiln
man_made,telephone_office,artificial	=	telèfon_oficina
man_made,telescope,artificial	=	telescopi
man_made,embankment,artificial	=	terraplè
man_made,torii,artificial	=	Torii
man_made,tower,artificial	=	torre
man_made,water_tower,artificial	=	Torre d'aigua
man_made,cooling_tower,artificial	=	Torre de refredament
man_made,communications_tower,artificial	=	torre_de_comunicacions
man_made,goods_conveyor,artificial	=	transportador de mercaderies
man_made,threshing_floor,artificial	=	trilla
man_made,tunnel,artificial	=	túnel
man_made,wildlife_crossing,artificial	=	vida silvestre_creuant
man_made,surveillance,artificial	=	vigilància
man_made,chimney,artificial	=	Xemeneia
man_made,courtyard,artificial = pati | claustre
line_attachment,pulley,arxiu adjunt de línia	=	politja
source:file,http://centrodedescargas.cnig.es/CentroDescargas/equipamiento/BD_Municipios-Entidades.zip,arxiu font	=	http://centrodedescargas.cnig.es/CentroDescargas/equipament/BD_Municipis-Entitats.zip
source:file,http://centrodedescargas.cnig.es/CentroDescargas/equipamiento/NGBE_de_caracter_Provisional.zip,arxiu font	=	http://centrodedescargas.cnig.es/CentroDescargas/equipament/NGBE_de_caracter_Provisional.zip
insurance,health,assegurança	=	salut
allotments,plot,assignacions	=	gràfic
athletics,cross_country,atletisme	=	a camp entremaliada
athletics,steeplechase,atletisme	=	carrera d'obstacles
athletics,running,atletisme	=	corrent
athletics,discus_throw,atletisme	=	llançament de disc
athletics,javelin_throw,atletisme	=	llançament de javelina
athletics,hammer_throw,atletisme	=	llançament de martell
athletics,shot_put,atletisme	=	llançament de pes
athletics,sprint,atletisme	=	piqui
athletics,high_jump,atletisme	=	salt alt
athletics,pole_vault,atletisme	=	salt amb perxa
athletics,long_jump,atletisme	=	salt llarg
athletics,triple_jump,atletisme	=	salt triple
attraction,animal,atracció	=	animal
attraction,amusement_ride,atracció	=	atracció de fira
attraction,carousel,atracció	=	carrusel
attraction,maze,atracció	=	laberint
attraction,roller_coaster,atracció	=	muntanya russa
attraction,alpine_coaster,atracció	=	muntanya russa alpina
attraction,boat_ride,atracció	=	passeig en pot
attraction,kiddie_ride,atracció	=	passeig per a nens
attraction,big_wheel,atracció	=	roda gran
attraction,water_slide,atracció	=	tobogan
attraction,train,atracció	=	tren
attraction,summer_toboggan,atracció	=	trineu_d'estiu
attribution,"2001␣Her␣Majesty␣the␣Queen␣in␣Right␣of␣Manitoba,␣as␣represented␣by␣the␣Minister␣of␣Conservation.␣All␣rights␣reserved.",atribució	=	*
stop,minor,atureu-vos	=	menor
car,no,auto	=	no
bus,designated,autobús	=	designat
bus,school,autobús	=	escola
bus,minibus,autobús	=	microbús
bus,no,autobús	=	no
bus,unofficial,autobús	=	no oficial
bus,urban,autobús	=	urbà
motorcar,agricultural,automòbil	=	agrícola
motorcar,designated,automòbil	=	designat
motorcar,destination,automòbil	=	destinació
motorcar,no,automòbil	=	no
motorcar,private,automòbil	=	privat
autonomy,mixed,autonomia	=	barrejat
autonomy,excluded,autonomia	=	exclòs
autonomy,exclusive,autonomia	=	exclusiu
highway,abandoned,autopista	=	abandonat
highway,access,autopista	=	accés
highway,razed,autopista	=	arrasat
highway,bazaar,autopista	=	basar
highway,bus_guideway,autopista	=	bus_guideway
highway,toll_booth,autopista	=	cabina de peatge
highway,traffic_calming,autopista	=	calmar el trànsit
highway,street,autopista	=	carrer
highway,lane,autopista	=	carril
highway,green_lane,autopista	=	carril verd
highway,trailhead,autopista	=	començament del sender
highway,emergency_bay,autopista	=	emergència_badia
highway,disused,autopista	=	en desús
highway,cycleway_link,autopista	=	enllaç de carril bici
highway,residential_link,autopista	=	enllaç residencial
highway,escape,autopista	=	Escapar
highway,ford,autopista	=	gual
highway,minor,autopista	=	menor
expressway,no,Autopista	=	no
highway,no,autopista	=	no
highway,ohm:military:Trench,autopista	=	ohm:militar:trinxera
highway,ohm:ww1:militaryTrench,autopista	=	ohm:ww1:militaryTrinxera
highway,speed_display,autopista	=	pantalla_velocitat
highway,tourist_bus_stop,autopista	=	parada d'autobús turístic
highway,moving_walkway,autopista	=	passarel·la mòbil
highway,toll_gantry,autopista	=	peatge_gantry
highway,piste,autopista	=	pista
highway,planned,autopista	=	planificat
highway,gate,autopista	=	porta
highway,priority,autopista	=	prioritat
highway,yield,autopista	=	produir
highway,cattle_grid,autopista	=	reixeta de retenció
highway,skyway,autopista	=	ruta aèria
highway,Path/Examples,autopista	=	Ruta/Exemples
highway,trail,autopista	=	sender
highway,unsurfaced,autopista	=	sense superfície
highway,conveyor,autopista	=	transportador
highway,busway,autopista	=	via d'autobús
highway,via_ferrata,autopista	=	via_ferrata
local_authority:IN,gram_panchayat,autoritat_local:IN	=	gram_panchayat
self_service,no,autoservei	=	no
dual_carriageway,no,autovia	=	no
damage:assessment,initial,avaluació de danys	=	inicial
overtaking,no,avançament	=	no
bay,fjord,badia	=	fiord
bak:fac_type1,RESIDENTIAL,bak: fac_type1	=	RESIDENCIAL
bak:fac_type2,RESIDENCE,bak: fac_type2	=	RESIDÈNCIA
beacon:type,DVOR,balisa: tipus	=	DVOR
beacon:type,ILS,balisa: tipus	=	ILS
beacon:type,NDB,balisa: tipus	=	NBD
beacon:type,TACAN,balisa: tipus	=	TAQUEN
beacon:type,VOR,balisa: tipus	=	VOR
flag:type,athletic,bandera: tipus	=	atlètic
flag:type,governmental,bandera: tipus	=	governamental
flag:type,military,bandera: tipus	=	militar
flag:type,municipal,bandera: tipus	=	municipal
flag:type,national,bandera: tipus	=	nacional
flag:type,organisation,bandera: tipus	=	organització
flag:type,advertising,bandera: tipus	=	publicitat
flag:type,regional,bandera: tipus	=	regional
flag:type,religious,bandera: tipus	=	religiós
bath:type,hammam,bany:tipus	=	bany turc
bath:type,onsen,bany:tipus	=	onsen
bath:type,hot_spring,bany:tipus	=	primavera calorosa
bath:type,thermal,bany:tipus	=	tèrmic
toilets,no,banys	=	no
toilets:position,outside,banys: posició	=	fora de
toilets:handwashing,no,banys: rentat de mans	=	no
busbar,flexible,barra col·lectora	=	flexible
busbar,rigid,barra col·lectora	=	rígid
barrier,wire_fence,barrera	=	a prop de filferro
barrier,ditch,barrera	=	abandoneu
barrier,tree,barrera	=	arbre
barrier,lift_gate,barrera	=	ascensor_porta
barrier,boom,barrera	=	auge
barrier,hedge_bank,barrera	=	banc de cobertura
barrier,bar,barrera	=	bar
barrier,guard_rail,barrera	=	Barana
barrier,motorcycle_barrier,barrera	=	barrera de motos
barrier,barricade,barrera	=	barricada
barrier,berm,barrera	=	Berma
barrier,kissing_gate,barrera	=	besando_gate
barrier,block,barrera	=	bloquejar
barrier,kent_carriage_gap,barrera	=	bretxa de carruatge de kent
barrier,toll_booth,barrera	=	cabina de peatge
barrier,cable_barrier,barrera	=	cable_barrera
