route_id,trip_id,nota
"1492",1819867,"Excepte festes locals a Barcelona"
"1886",1808624,"Servei a la demanda. Reserva pr&#232;via al tlf. 938041213 abans de les 12.00h del dia feiner anterior a la data del viatge"
"0482",1814041,"Servei a la demanda els divendres feiners. Reserva prèvia al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge"
"0482",1814050,"Servei a la demanda els divendres feiners. Reserva prèvia al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge"
"1055",1818436,"Parada Urb. Alzineta, Can Gordei i la Miralba exclusivament a la demanda pr&#232;via trucada al 938937060 el dia abans de 9 a 19h"
"0502",1808590,"Dies lectius de la UAB"
"1280",1811901,"El servei s'efectuarà només els dies d'obertura del centre comercial la Roca Village"
"1280",1811918,"El servei s'efectuarà només els dies d'obertura del centre comercial la Roca Village"
"1280",1811925,"El servei s'efectuarà només els dies d'obertura del centre comercial la Roca Village"
"0308",1809664,"Parades a la demanda: Ctra de Castelltallat, BV-3008-laVall, Av. Dels Ametllers (Fonollosa), Monistrolet (Rajadell) i els municipis d'Aguilar de Segarra i Sant Pere Sallavinera. Reserva pr&#232;via al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge o b&#233; a trav&#233;s de la app Sagal&#233;s on Demand"
"1793",1819744,"Excepte festes locals a Barcelona"
"1793",1819751,"Excepte festes locals a Barcelona"
"0699",1812060,"Servei a la demanda. Reserva prèvia al tlf. 973620733 amb 24 hores d'antelació"
"1365",1824757,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"1365",1824758,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"1365",1824759,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"1365",1824769,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"1365",1824780,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"1365",1824808,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"1365",1824809,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"1365",1824813,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"1365",1824823,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"1365",1824838,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"1365",1824844,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"1365",1824845,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"1365",1824849,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"1365",1824857,"Parades a la demanda: Torrentfondo, Can Parellada, El Taió, Sant Joan Samora, Can Benet i Monistrol d'Anoia. Reserva prèvia al tlf. 639868178 amb 24 hores d'antelació"
"0308",1894051,"Parades a la demanda: Ctra de Castelltallat, BV-3008-laVall, Av. Dels Ametllers (Fonollosa), Monistrolet (Rajadell) i els municipis d'Aguilar de Segarra i Sant Pere Sallavinera. Reserva pr&#232;via al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge o b&#233; a trav&#233;s de la app Sagal&#233;s on Demand"
"0481",1825530,"Torre del Breny: parada a la demanda."
"0675",1826771,"Reserva d'un màxim de 20 places per transport escolar"
"0101",1828628,"Expedició que forma part del Bus Exprés e1 Lleida-Cervera"
"0101",1828648,"Expedició que forma part del Bus Exprés e1 Lleida-Cervera"
"0101",1828652,"Expedició que forma part del Bus Exprés e1 Lleida-Cervera"
"0199",1836901,"excepte Segon Dilluns de Pasqua i 24/09"
"0199",1836914,"excepte Segon Dilluns de Pasqua i 24/09"
"0199",1836925,"excepte Segon Dilluns de Pasqua i 24/09"
"0199",1836929,"excepte Segon Dilluns de Pasqua i 24/09"
"0199",1836993,"excepte Segon Dilluns de Pasqua i 24/09"
"0371",1831191,"I festes locals a Barcelona"
"0371",1831194,"I festes locals a Barcelona"
"0371",1831202,"I festes locals a Barcelona"
"0199",1837034,"excepte Segon Dilluns de Pasqua i 24/09"
"0371",1831283,"Es perllonga fins a Guimer&#224;"
"0371",1831285,"Expedici&#243; del Bus Expr&#233;s e5"
"0471",1833360,"Servei a la demanda. Reserva prèvia al tlf. 938746800 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1621",1834301,"Exped amb sortida Tgna igual hora o posterior a la de tancament del Parc, no paren a P.A-Visitants"
"1806",1831097,"Parades a la demanda: Masia Can Montcau. Reserva prèvia al tlf. 900130014 fins a les 20.00h del dia anterior a la data del viatge"
"1806",1831108,"Parades a la demanda: Masia Can Montcau. Reserva prèvia al tlf. 900130014 fins a les 20.00h del dia anterior a la data del viatge"
"1806",1831112,"Parades a la demanda: Masia Can Montcau. Reserva prèvia al tlf. 900130014 fins a les 20.00h del dia anterior a la data del viatge"
"1806",1831118,"Parades a la demanda: Masia Can Montcau. Reserva prèvia al tlf. 900130014 fins a les 20.00h del dia anterior a la data del viatge"
"1806",1831122,"Parades a la demanda: Masia Can Montcau. Reserva prèvia al tlf. 900130014 fins a les 20.00h del dia anterior a la data del viatge"
"1806",1831127,"Parades a la demanda: Masia Can Montcau. Reserva prèvia al tlf. 900130014 fins a les 20.00h del dia anterior a la data del viatge"
"1794",1828671,"Parades a la demanda: Colònia Borgonyà i Vila-seca. Reserva prèvia al tlf. 938892577 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1794",1828690,"Parades a la demanda: Colònia Borgonyà i Vila-seca. Reserva prèvia al tlf. 938892577 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1794",1828692,"Parades a la demanda: Colònia Borgonyà i Vila-seca. Reserva prèvia al tlf. 938892577 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1794",1828695,"Parades a la demanda: Colònia Borgonyà i Vila-seca. Reserva prèvia al tlf. 938892577 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"0576",1831887,"A Ponts coordina amb servei procedent de Barcelona. Aquest servei s'allarga fins a la Farga de Moles"
"1990",1892735,"Excepte festius local de Barcelona"
"1649",1892726,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"1990",1892729,"Excepte festius local de Barcelona"
"1990",1892733,"Excepte festius local de Barcelona"
"0225",1874430,"Per les Universitats/Palau Reial"
"0225",1874439,"En aquesta expedició es realitza reserva de places per a transport escolar"
"0225",1874449,"En aquesta expedició es realitza reserva de places per a transport escolar"
"1652",1874717,"En poblacions amb més d'una parada s'indica l'horari de la parada principal."
"1652",1874728,"En poblacions amb més d'una parada s'indica l'horari de la parada principal."
"0800",1880307,"En aquesta expedició es realitza reserva de places per a transport escolar"
"0800",1880312,"En aquesta expedició es realitza reserva de places per a transport escolar"
"0800",1880319,"En aquesta expedició es realitza reserva de places per a transport escolar"
"1649",1888785,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"1649",1888787,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"0315",1873201,"Servei a la demanda. Reserva prèvia al tlf. 659104575 amb 24 hores d'antelació"
"1605",1873842,"Prov&#233; de Guimer&#224; (L0183)"
"1149",1881146,"Sortida del Pla del Pened&#232;s: Reserva pr&#232;via al #938912561# fins a les #13:00# del dia anterior a la data del viatge"
"0123",1878145,"I nits de la Revetlla de Sant Joan, la de Cap d'Any i la de la Festivitat de la Mercè"
"1794",1881974,"Parades a la demanda: Col&#242;nia Borgony&#224; i Vila-seca. Reserva pr&#232;via al tlf. 938892577"
"0492",1886345,"Dies lectius de la UAB"
"2168",1887231,"Reserva pr&#232;via al 938892577&#160;fins a les 20:00&#160;del dia anterior a la data del viatge/amb 24 hores d'antelaci&#243; o b&#233; a trav&#233;s de la app Sagal&#233;s on demand"
"1649",1892674,"Expedició que forma part del Bus Exprés e2 Lleida-Alfarràs"
"0308",1894006,"Parades a la demanda: Ctra de Castelltallat, BV-3008-laVall, Av. Dels Ametllers (Fonollosa), Monistrolet (Rajadell) i els municipis d'Aguilar de Segarra i Sant Pere Sallavinera. Reserva pr&#232;via al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge o b&#233; a trav&#233;s de la app Sagal&#233;s on Demand"
"0308",1894007,"Parades a la demanda: Ctra de Castelltallat, BV-3008-laVall, Av. Dels Ametllers (Fonollosa), Monistrolet (Rajadell) i els municipis d'Aguilar de Segarra i Sant Pere Sallavinera. Reserva pr&#232;via al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge o b&#233; a trav&#233;s de la app Sagal&#233;s on Demand"
"1794",1881966,"Parades a la demanda: Col&#242;nia Borgony&#224; i Vila-seca. Reserva pr&#232;via al tlf. 938892577"
"1794",1881969,"Parades a la demanda: Col&#242;nia Borgony&#224; i Vila-seca. Reserva pr&#232;via al tlf. 938892577"
"0965",1885094,"Pol. Ind. Santa Ll&#250;cia&#160;&#160;(aquesta parada nom&#233;s s'efectua si es demana previament)"
"0288",1891890,"Parades a la demanda: Val&#232;ncia d'&#192;neu. Reserva pr&#232;via al tlf. 647326816 com a m&#224;xim fins a les 17.00 hores del dia anterior al servei."
"0695",1887867,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0288",1891901,"Parades a la demanda: Val&#232;ncia d'&#192;neu. Reserva pr&#232;via al tlf. 647326816 com a m&#224;xim fins a les 17.00 hores del dia anterior al servei."
"0288",1891904,"Parades a la demanda: Val&#232;ncia d'&#192;neu. Reserva pr&#232;via al tlf. 647326816 com a m&#224;xim fins a les 17.00 hores del dia anterior al servei."
"0288",1891906,"Parades a la demanda: Val&#232;ncia d'&#192;neu. Reserva pr&#232;via al tlf. 647326816 com a m&#224;xim fins a les 17.00 hores del dia anterior al servei."
"0288",1891912,"Parades a la demanda: Val&#232;ncia d'&#192;neu. Reserva pr&#232;via al tlf. 647326816 com a m&#224;xim fins a les 17.00 hores del dia anterior al servei."
"0288",1891920,"Parades a la demanda: Val&#232;ncia d'&#192;neu. Reserva pr&#232;via al tlf. 647326816 com a m&#224;xim fins a les 17.00 hores del dia anterior al servei."
"0524",1580976,"Reserva d'un màxim de 30 places per transport escolar"
"0524",1580981,"Reserva d'un màxim de 30 places per transport escolar"
"0399",1581370,"Expedició amb destinació Balaguer"
"0580",1581380,"Parades a la demanda: Querol. Reserva prèvia al tlf. 977547290 amb 24 hores d'antelació"
"1632",1580244,"Parades a la demanda: Port Aventura. Reserva prèvia al tlf. 977547290 amb 24 hores d'antelació"
"0815",1580256,"Expedicions a la demanda: Vilanova de Prades a Prades. Reserva prèvia al tlf. 977547290"
"1836",1597079,"Servei a la demanda Clic.cat Gironès. Reserva prèvia al tlf. 972204868 de 8 a 20h o bé a través de la app Nemi amb 15 minuts de marge"
"0271",1597199,"Expedicions a la demanda: Artesa a El Cogul. Reserva prèvia al tlf. 900106848"
"1836",1597908,"Servei a la demanda Clic.cat Gironès. Reserva prèvia al tlf. 972204868 de 8 a 20h o bé a través de la app Nemi amb 15 minuts de marge"
"0043",1598383,"Servei a la demanda. Reserva prèvia al tlf. 619389454 amb 24 hores d'antelació"
"0384",1598428,"Servei a la demanda. Reserva prèvia al tlf. 669753510 amb 24 hores d'antelació"
"0396",1596774,"Expedicions a la demanda: 1 exp. dilluns i dimarts lectius i 1 exp. de dilluns a divendres feiners no lectius i dimecres, dijous i divendres feiners lectius Reus-La Figuera, parada a Coll de la Teixeta a la demanda . Reserva prèvia al tlf. 977831871 fins a les 12.00h del dia anterior a la data del viatge"
"0396",1596775,"Expedicions a la demanda: 1 exp. dilluns i dimarts lectius i 1 exp. de dilluns a divendres feiners no lectius i dimecres, dijous i divendres feiners lectius Reus-La Figuera, parada a Coll de la Teixeta a la demanda . Reserva prèvia al tlf. 977831871 fins a les 12.00h del dia anterior a la data del viatge"
"1612",1598751,"Servei a la demanda. Reserva prèvia al tlf. 938912561 amb 24 hores d'antelació"
"0390",1600293,"Servei a la demanda. Reserva prèvia al tlf. 973623035 amb 24 hores d'antelació"
"0731",1599003,"Mentre el Balneari és obert"
"1660",1599312,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0469",1605149,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"1663",1605159,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"1658",1605168,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"1658",1605215,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"1748",1605491,"Servei a la demanda. Reserva prèvia al tlf. 973532127 amb 24 hores d'antelació"
"1748",1605492,"Servei a la demanda. Reserva prèvia al tlf. 973532127 amb 24 hores d'antelació"
"0247",1605500,"Servei a la demanda. Reserva prèvia al tlf. 973532127 amb 24 hores d'antelació"
"1752",1605506,"Servei a la demanda. Reserva prèvia al tlf. 973532127 amb 24 hores d'antelació"
"0271",1604450,"Expedicions a la demanda: Artesa a El Cogul. Reserva prèvia al tlf. 900106848"
"0151",1604552,"Dies lectius de la UAB"
"0405",1603616,"Servei a la demanda de dilluns a divendres. Reserva prèvia al tlf. 607848926 fins a les 17.00h del dia anterior a la data del viatge"
"1751",1603834,"Servei a la demanda. Reserva prèvia al tlf. 973532127 amb 24 hores d'antelació"
"1624",1603851,"."
"1624",1603852,"."
"1574",1595232,"Servei a la demanda. Reserva prèvia al tlf. 938892577 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"0715",1595629,"Només dies d'obertura de P. Aventura i arriba a Tarragona dies obertura Parc fins les 19:00h"
"0410",1595696,"Dies d'obertura de Port Aventura fins a les 21:00h"
"1704",1595850,"Servei a la demanda. Reserva prèvia al tlf. 938210485 abans de les 12.00h del dia anterior a la data del viatge o bé enviant un mail a bergapv1@alsa.es"
"0420",1594958,"Excepte festes locals a Barcelona"
"0284",1594250,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0541",1594325,"O últim dia de classe setmanal"
"1829",1607562,"Servei a la demanda. Reserva prèvia al tlf. 900696566 amb 24 hores d'antelació o bé a través de la app TAD CAT"
"1756",1607909,"Servei a la demanda. Reserva prèvia al tlf. 973532127 amb 24 hores d'antelació"
"0571",1606700,"Expedicions a la demanda: 1a sortida de Porrera a Torroja i última en sentit invers. Reserva prèvia al tlf. 977831871 fins a les 17.00h del dia anterior a la data del viatge"
"0399",1606732,"Expedició procedent de Balaguer. La parada Mollerussa (IES La Serra) només es farà els dies lectius del calendari escolar"
"1830",1606834,"Servei a la demanda. Reserva prèvia al tlf. 900696566 amb 24 hores d'antelació o bé a través de la app TAD CAT"
